timeStep,cellCode,xCell,yCell,resource1amount,resource2amount,prey1,prey2,prey1catches,prey2catches,predator1
0,206,2,6,10,10,0,0,0,0,0
0,207,2,7,10,10,0,0,0,0,0
0,208,2,8,10,10,0,0,0,0,0
0,209,2,9,10,10,0,0,0,0,0
0,210,2,10,10,10,1,1,0,0,0
0,211,2,11,10,10,0,0,0,0,0
0,212,2,12,10,10,0,0,0,0,0
0,213,2,13,10,10,2,1,0,0,0
0,214,2,14,10,10,0,0,0,0,0
0,215,2,15,10,10,0,0,0,0,0
0,216,2,16,10,10,0,0,0,0,0
0,217,2,17,10,10,0,0,0,0,0
0,218,2,18,10,10,0,0,0,0,0
0,219,2,19,10,10,0,0,0,0,0
0,220,2,20,10,10,0,0,0,0,0
0,221,2,21,10,10,0,0,0,0,0
0,222,2,22,10,10,0,0,0,0,0
0,223,2,23,10,10,0,0,0,0,0
0,224,2,24,10,10,0,0,0,0,0
0,225,2,25,10,10,0,0,0,0,0
0,226,2,26,10,10,0,0,0,0,0
0,227,2,27,10,10,0,0,0,0,0
0,228,2,28,10,10,0,0,0,0,0
0,229,2,29,10,10,0,0,0,0,0
0,230,2,30,10,10,0,0,0,0,0
0,231,2,31,10,10,0,0,0,0,0
0,232,2,32,10,10,0,0,0,0,0
0,233,2,33,10,10,0,0,0,0,0
0,234,2,34,10,10,0,0,0,0,0
0,235,2,35,10,10,0,0,0,0,0
0,236,2,36,10,10,0,0,0,0,0
0,237,2,37,10,10,1,0,0,0,0
0,238,2,38,10,10,0,0,0,0,0
0,239,2,39,10,10,0,0,0,0,0
0,240,2,40,10,10,0,0,0,0,0
0,241,2,41,10,10,0,0,0,0,0
0,242,2,42,10,10,0,1,0,0,0
0,243,2,43,10,10,1,0,0,0,0
0,244,2,44,10,10,0,0,0,0,0
0,245,2,45,10,10,1,0,0,0,0
0,246,2,46,10,10,0,0,0,0,0
0,247,2,47,10,10,0,1,0,0,0
0,248,2,48,10,10,0,0,0,0,0
0,249,2,49,10,10,0,1,0,0,0
0,250,2,50,10,10,0,0,0,0,0
0,251,2,51,10,10,0,0,0,0,0
0,252,2,52,10,10,0,0,0,0,0
0,253,2,53,10,10,0,0,0,0,0
0,254,2,54,10,10,0,0,0,0,0
0,255,2,55,10,10,0,0,0,0,0
0,256,2,56,10,10,0,0,0,0,0
0,257,2,57,10,10,0,0,0,0,0
0,258,2,58,10,10,0,0,0,0,0
0,259,2,59,10,10,0,1,0,0,0
0,260,2,60,10,10,0,0,0,0,0
0,261,2,61,10,10,0,0,0,0,0
0,262,2,62,10,10,0,0,0,0,0
0,263,2,63,10,10,0,1,0,0,0
0,264,2,64,10,10,1,0,0,0,0
0,265,2,65,10,10,1,0,0,0,0
0,266,2,66,10,10,0,0,0,0,0
0,267,2,67,10,10,0,0,0,0,0
0,268,2,68,10,10,0,0,0,0,0
0,269,2,69,10,10,0,0,0,0,0
0,270,2,70,10,10,0,0,0,0,0
0,271,2,71,10,10,0,0,0,0,0
0,272,2,72,10,10,0,0,0,0,0
0,273,2,73,10,10,0,0,0,0,0
0,274,2,74,10,10,0,0,0,0,0
0,275,2,75,10,10,1,0,0,0,0
0,276,2,76,10,10,0,0,0,0,0
0,277,2,77,10,10,0,0,0,0,0
0,278,2,78,10,10,0,0,0,0,0
0,279,2,79,10,10,0,0,0,0,0
0,280,2,80,10,10,0,0,0,0,0
0,281,2,81,10,10,0,0,0,0,0
0,282,2,82,10,10,0,0,0,0,0
0,283,2,83,10,10,0,0,0,0,0
0,284,2,84,10,10,0,1,0,0,0
0,285,2,85,10,10,0,0,0,0,0
0,286,2,86,10,10,0,0,0,0,0
0,287,2,87,10,10,1,1,0,0,0
0,288,2,88,10,10,0,0,0,0,0
0,289,2,89,10,10,0,0,0,0,0
0,290,2,90,10,10,0,1,0,0,0
0,291,2,91,10,10,0,0,0,0,0
0,292,2,92,10,10,0,0,0,0,0
0,293,2,93,10,10,0,0,0,0,0
0,294,2,94,10,10,0,0,0,0,0
0,295,2,95,10,10,0,0,0,0,0
0,296,2,96,10,10,0,0,0,0,0
0,297,2,97,10,10,0,0,0,0,0
0,298,2,98,10,10,1,0,0,0,0
0,299,2,99,10,10,0,0,0,0,0
0,300,3,0,10,10,0,0,0,0,0
0,301,3,1,10,10,0,0,0,0,0
0,302,3,2,10,10,0,0,0,0,0
0,303,3,3,10,10,0,0,0,0,0
0,304,3,4,10,10,0,0,0,0,0
0,305,3,5,10,10,0,0,0,0,0
0,306,3,6,10,10,0,0,0,0,0
0,307,3,7,10,10,0,0,0,0,0
0,308,3,8,10,10,0,0,0,0,0
0,309,3,9,10,10,0,0,0,0,0
0,310,3,10,10,10,0,0,0,0,0
0,311,3,11,10,10,0,0,0,0,0
0,312,3,12,10,10,0,0,0,0,0
0,313,3,13,10,10,0,0,0,0,0
0,314,3,14,10,10,1,0,0,0,0
0,315,3,15,10,10,0,0,0,0,0
0,316,3,16,10,10,0,0,0,0,0
0,317,3,17,10,10,0,1,0,0,0
0,318,3,18,10,10,0,0,0,0,0
0,319,3,19,10,10,0,0,0,0,0
0,320,3,20,10,10,0,0,0,0,0
0,321,3,21,10,10,0,0,0,0,0
0,322,3,22,10,10,0,0,0,0,0
0,323,3,23,10,10,0,0,0,0,0
0,324,3,24,10,10,0,0,0,0,0
0,325,3,25,10,10,0,0,0,0,0
0,326,3,26,10,10,0,0,0,0,0
0,327,3,27,10,10,0,0,0,0,0
0,328,3,28,10,10,0,0,0,0,0
0,329,3,29,10,10,0,0,0,0,0
0,330,3,30,10,10,0,0,0,0,0
0,331,3,31,10,10,0,0,0,0,0
0,332,3,32,10,10,0,0,0,0,0
0,333,3,33,10,10,0,0,0,0,0
0,334,3,34,10,10,0,0,0,0,0
0,335,3,35,10,10,0,1,0,0,0
0,336,3,36,10,10,0,0,0,0,0
0,337,3,37,10,10,0,0,0,0,0
0,338,3,38,10,10,0,0,0,0,0
0,339,3,39,10,10,0,0,0,0,0
0,340,3,40,10,10,0,0,0,0,0
0,341,3,41,10,10,0,0,0,0,0
0,342,3,42,10,10,0,0,0,0,0
0,343,3,43,10,10,0,0,0,0,0
0,344,3,44,10,10,0,0,0,0,0
0,345,3,45,10,10,0,1,0,0,0
0,346,3,46,10,10,0,0,0,0,0
0,347,3,47,10,10,0,0,0,0,0
0,348,3,48,10,10,0,0,0,0,0
0,349,3,49,10,10,0,0,0,0,0
0,350,3,50,10,10,1,0,0,0,0
0,351,3,51,10,10,1,0,0,0,0
0,352,3,52,10,10,0,0,0,0,0
0,353,3,53,10,10,0,0,0,0,0
0,354,3,54,10,10,1,0,0,0,0
0,355,3,55,10,10,0,0,0,0,0
0,356,3,56,10,10,0,0,0,0,0
0,357,3,57,10,10,0,0,0,0,0
0,358,3,58,10,10,0,0,0,0,0
0,359,3,59,10,10,1,0,0,0,0
0,360,3,60,10,10,0,0,0,0,0
0,361,3,61,10,10,0,0,0,0,0
0,362,3,62,10,10,1,0,0,0,0
0,363,3,63,10,10,0,0,0,0,0
0,364,3,64,10,10,0,0,0,0,0
0,365,3,65,10,10,0,0,0,0,0
0,366,3,66,10,10,0,0,0,0,0
0,367,3,67,10,10,0,0,0,0,0
0,368,3,68,10,10,0,0,0,0,0
0,369,3,69,10,10,0,0,0,0,0
0,370,3,70,10,10,2,0,0,0,0
0,371,3,71,10,10,0,0,0,0,0
0,372,3,72,10,10,0,0,0,0,0
0,373,3,73,10,10,0,0,0,0,0
0,374,3,74,10,10,0,1,0,0,0
0,375,3,75,10,10,0,0,0,0,0
0,376,3,76,10,10,0,0,0,0,0
0,377,3,77,10,10,0,0,0,0,0
0,378,3,78,10,10,0,0,0,0,0
0,379,3,79,10,10,0,0,0,0,0
0,380,3,80,10,10,0,0,0,0,0
0,381,3,81,10,10,0,0,0,0,0
0,382,3,82,10,10,0,0,0,0,0
0,383,3,83,10,10,0,0,0,0,0
0,384,3,84,10,10,0,1,0,0,0
0,385,3,85,10,10,0,0,0,0,0
0,386,3,86,10,10,1,0,0,0,0
0,387,3,87,10,10,0,0,0,0,0
0,388,3,88,10,10,0,0,0,0,0
0,389,3,89,10,10,0,0,0,0,0
0,390,3,90,10,10,0,0,0,0,0
0,391,3,91,10,10,0,0,0,0,0
0,392,3,92,10,10,0,0,0,0,0
0,393,3,93,10,10,0,0,0,0,0
0,394,3,94,10,10,0,0,0,0,0
0,395,3,95,10,10,0,0,0,0,0
0,396,3,96,10,10,0,0,0,0,0
0,397,3,97,10,10,0,0,0,0,0
0,398,3,98,10,10,1,0,0,0,0
0,399,3,99,10,10,0,0,0,0,0
0,400,4,0,10,10,0,0,0,0,0
0,401,4,1,10,10,0,0,0,0,0
0,402,4,2,10,10,0,0,0,0,0
0,403,4,3,10,10,0,0,0,0,0
0,404,4,4,10,10,0,0,0,0,0
0,405,4,5,10,10,0,0,0,0,0
0,406,4,6,10,10,0,0,0,0,0
0,407,4,7,10,10,0,0,0,0,0
0,408,4,8,10,10,0,0,0,0,0
0,409,4,9,10,10,0,0,0,0,0
0,410,4,10,10,10,0,0,0,0,0
0,411,4,11,10,10,0,0,0,0,0
0,412,4,12,10,10,0,0,0,0,0
0,413,4,13,10,10,0,0,0,0,0
0,414,4,14,10,10,0,0,0,0,0
0,415,4,15,10,10,1,0,0,0,0
0,416,4,16,10,10,0,0,0,0,0
0,417,4,17,10,10,1,0,0,0,0
0,418,4,18,10,10,0,0,0,0,0
0,419,4,19,10,10,0,0,0,0,0
0,420,4,20,10,10,0,0,0,0,0
0,421,4,21,10,10,1,0,0,0,0
0,422,4,22,10,10,1,0,0,0,0
0,423,4,23,10,10,0,0,0,0,0
0,424,4,24,10,10,0,0,0,0,0
0,425,4,25,10,10,0,1,0,0,0
0,426,4,26,10,10,0,0,0,0,0
0,427,4,27,10,10,0,0,0,0,0
0,428,4,28,10,10,0,0,0,0,0
0,429,4,29,10,10,0,1,0,0,0
0,430,4,30,10,10,0,0,0,0,0
0,431,4,31,10,10,0,0,0,0,0
0,432,4,32,10,10,0,0,0,0,0
0,433,4,33,10,10,0,0,0,0,0
0,434,4,34,10,10,0,0,0,0,0
0,435,4,35,10,10,0,0,0,0,0
0,436,4,36,10,10,0,0,0,0,0
0,437,4,37,10,10,0,0,0,0,0
0,438,4,38,10,10,0,0,0,0,0
0,439,4,39,10,10,0,0,0,0,0
0,440,4,40,10,10,0,0,0,0,0
0,441,4,41,10,10,0,0,0,0,0
0,442,4,42,10,10,0,0,0,0,0
0,443,4,43,10,10,0,1,0,0,0
0,444,4,44,10,10,0,0,0,0,0
0,445,4,45,10,10,0,0,0,0,0
0,446,4,46,10,10,0,0,0,0,0
0,447,4,47,10,10,0,0,0,0,0
0,448,4,48,10,10,0,0,0,0,0
0,449,4,49,10,10,0,0,0,0,0
0,450,4,50,10,10,0,0,0,0,0
0,451,4,51,10,10,0,0,0,0,0
0,452,4,52,10,10,0,0,0,0,0
0,453,4,53,10,10,1,0,0,0,0
0,454,4,54,10,10,0,0,0,0,0
0,455,4,55,10,10,0,0,0,0,0
0,456,4,56,10,10,0,0,0,0,0
0,457,4,57,10,10,0,0,0,0,0
0,458,4,58,10,10,0,0,0,0,0
0,459,4,59,10,10,0,0,0,0,0
0,460,4,60,10,10,0,0,0,0,0
0,461,4,61,10,10,0,1,0,0,0
0,462,4,62,10,10,0,0,0,0,0
0,463,4,63,10,10,0,0,0,0,0
0,464,4,64,10,10,0,0,0,0,0
0,465,4,65,10,10,0,0,0,0,0
0,466,4,66,10,10,0,0,0,0,0
0,467,4,67,10,10,0,0,0,0,0
0,468,4,68,10,10,1,0,0,0,0
0,469,4,69,10,10,0,0,0,0,0
0,470,4,70,10,10,0,0,0,0,0
0,471,4,71,10,10,0,0,0,0,0
0,472,4,72,10,10,0,1,0,0,0
0,473,4,73,10,10,0,0,0,0,0
0,474,4,74,10,10,0,0,0,0,0
0,475,4,75,10,10,0,0,0,0,0
0,476,4,76,10,10,0,0,0,0,0
0,477,4,77,10,10,0,0,0,0,0
0,478,4,78,10,10,0,0,0,0,0
0,479,4,79,10,10,0,0,0,0,0
0,480,4,80,10,10,0,0,0,0,0
0,481,4,81,10,10,0,1,0,0,0
0,482,4,82,10,10,0,0,0,0,0
0,483,4,83,10,10,0,1,0,0,0
0,484,4,84,10,10,0,0,0,0,0
0,485,4,85,10,10,0,1,0,0,0
0,486,4,86,10,10,0,0,0,0,0
0,487,4,87,10,10,0,0,0,0,0
0,488,4,88,10,10,0,0,0,0,0
0,489,4,89,10,10,0,0,0,0,0
0,490,4,90,10,10,0,0,0,0,0
0,491,4,91,10,10,0,0,0,0,0
0,492,4,92,10,10,0,0,0,0,0
0,493,4,93,10,10,0,0,0,0,0
0,494,4,94,10,10,0,0,0,0,0
0,495,4,95,10,10,1,0,0,0,0
0,496,4,96,10,10,0,0,0,0,0
0,497,4,97,10,10,0,0,0,0,0
0,498,4,98,10,10,0,1,0,0,0
0,499,4,99,10,10,0,0,0,0,0
0,500,5,0,10,10,0,1,0,0,0
0,501,5,1,10,10,0,1,0,0,0
0,502,5,2,10,10,0,1,0,0,0
0,503,5,3,10,10,0,0,0,0,0
0,504,5,4,10,10,0,0,0,0,0
0,505,5,5,10,10,0,0,0,0,0
0,506,5,6,10,10,0,0,0,0,0
0,507,5,7,10,10,0,0,0,0,0
0,508,5,8,10,10,0,0,0,0,0
0,509,5,9,10,10,0,0,0,0,0
0,510,5,10,10,10,0,0,0,0,0
0,511,5,11,10,10,0,0,0,0,0
0,512,5,12,10,10,0,0,0,0,0
0,513,5,13,10,10,0,1,0,0,0
0,514,5,14,10,10,0,1,0,0,0
0,515,5,15,10,10,0,0,0,0,0
0,516,5,16,10,10,0,0,0,0,0
0,517,5,17,10,10,0,2,0,0,0
0,518,5,18,10,10,0,0,0,0,0
0,519,5,19,10,10,0,0,0,0,0
0,520,5,20,10,10,0,0,0,0,0
0,521,5,21,10,10,0,0,0,0,0
0,522,5,22,10,10,0,0,0,0,0
0,523,5,23,10,10,0,0,0,0,0
0,524,5,24,10,10,0,0,0,0,0
0,525,5,25,10,10,0,0,0,0,0
0,526,5,26,10,10,0,0,0,0,0
0,527,5,27,10,10,0,0,0,0,0
0,528,5,28,10,10,0,0,0,0,0
0,529,5,29,10,10,0,1,0,0,0
0,530,5,30,10,10,0,0,0,0,0
0,531,5,31,10,10,0,1,0,0,0
0,532,5,32,10,10,0,0,0,0,0
0,533,5,33,10,10,0,0,0,0,0
0,534,5,34,10,10,0,0,0,0,0
0,535,5,35,10,10,0,0,0,0,0
0,536,5,36,10,10,0,0,0,0,0
0,537,5,37,10,10,0,0,0,0,0
0,538,5,38,10,10,0,0,0,0,0
0,539,5,39,10,10,0,0,0,0,0
0,540,5,40,10,10,0,0,0,0,0
0,541,5,41,10,10,0,0,0,0,0
0,542,5,42,10,10,0,0,0,0,0
0,543,5,43,10,10,0,0,0,0,0
0,544,5,44,10,10,0,0,0,0,0
0,545,5,45,10,10,0,0,0,0,0
0,546,5,46,10,10,0,0,0,0,0
0,547,5,47,10,10,0,1,0,0,0
0,548,5,48,10,10,0,0,0,0,0
0,549,5,49,10,10,0,0,0,0,0
0,550,5,50,10,10,0,0,0,0,0
0,551,5,51,10,10,0,0,0,0,0
0,552,5,52,10,10,0,0,0,0,0
0,553,5,53,10,10,0,0,0,0,0
0,554,5,54,10,10,0,0,0,0,0
0,555,5,55,10,10,1,0,0,0,0
0,556,5,56,10,10,0,0,0,0,0
0,557,5,57,10,10,0,1,0,0,0
0,558,5,58,10,10,0,0,0,0,0
0,559,5,59,10,10,0,0,0,0,0
0,560,5,60,10,10,0,0,0,0,0
0,561,5,61,10,10,0,1,0,0,0
0,562,5,62,10,10,0,0,0,0,0
0,563,5,63,10,10,0,0,0,0,0
0,564,5,64,10,10,0,0,0,0,0
0,565,5,65,10,10,0,0,0,0,0
0,566,5,66,10,10,0,0,0,0,0
0,567,5,67,10,10,0,0,0,0,0
0,568,5,68,10,10,0,0,0,0,0
0,569,5,69,10,10,0,0,0,0,0
0,570,5,70,10,10,0,0,0,0,0
0,571,5,71,10,10,1,0,0,0,0
0,572,5,72,10,10,0,0,0,0,0
0,573,5,73,10,10,1,0,0,0,0
0,574,5,74,10,10,0,0,0,0,0
0,575,5,75,10,10,0,0,0,0,0
0,576,5,76,10,10,0,0,0,0,0
0,577,5,77,10,10,0,0,0,0,0
0,578,5,78,10,10,0,0,0,0,0
0,579,5,79,10,10,0,0,0,0,0
0,580,5,80,10,10,0,0,0,0,0
0,581,5,81,10,10,0,2,0,0,0
0,582,5,82,10,10,0,0,0,0,0
0,583,5,83,10,10,0,0,0,0,0
0,584,5,84,10,10,0,0,0,0,0
0,585,5,85,10,10,0,0,0,0,0
0,586,5,86,10,10,0,0,0,0,0
0,587,5,87,10,10,0,0,0,0,0
0,588,5,88,10,10,0,0,0,0,0
0,589,5,89,10,10,0,1,0,0,0
0,590,5,90,10,10,0,0,0,0,0
0,591,5,91,10,10,0,0,0,0,0
0,592,5,92,10,10,0,0,0,0,0
0,593,5,93,10,10,0,0,0,0,0
0,594,5,94,10,10,1,0,0,0,0
0,595,5,95,10,10,1,0,0,0,0
0,596,5,96,10,10,0,0,0,0,0
0,597,5,97,10,10,1,1,0,0,0
0,598,5,98,10,10,0,0,0,0,0
0,599,5,99,10,10,0,0,0,0,0
0,600,6,0,10,10,0,0,0,0,0
0,601,6,1,10,10,0,0,0,0,0
0,602,6,2,10,10,1,0,0,0,0
0,603,6,3,10,10,1,1,0,0,0
0,604,6,4,10,10,0,0,0,0,0
0,605,6,5,10,10,1,0,0,0,0
0,606,6,6,10,10,2,0,0,0,0
0,607,6,7,10,10,0,0,0,0,0
0,608,6,8,10,10,0,0,0,0,0
0,609,6,9,10,10,0,0,0,0,0
0,610,6,10,10,10,1,0,0,0,0
0,611,6,11,10,10,0,0,0,0,0
0,612,6,12,10,10,0,0,0,0,0
0,613,6,13,10,10,0,0,0,0,0
0,614,6,14,10,10,1,0,0,0,0
0,615,6,15,10,10,0,0,0,0,0
0,616,6,16,10,10,0,0,0,0,0
0,617,6,17,10,10,1,0,0,0,0
0,618,6,18,10,10,0,0,0,0,0
0,619,6,19,10,10,0,0,0,0,0
0,620,6,20,10,10,0,0,0,0,0
0,621,6,21,10,10,1,0,0,0,0
0,622,6,22,10,10,0,0,0,0,0
0,623,6,23,10,10,0,0,0,0,0
0,624,6,24,10,10,0,0,0,0,0
0,625,6,25,10,10,0,0,0,0,0
0,626,6,26,10,10,0,0,0,0,0
0,627,6,27,10,10,0,1,0,0,0
0,628,6,28,10,10,1,0,0,0,0
0,629,6,29,10,10,0,0,0,0,0
0,630,6,30,10,10,0,0,0,0,0
